50	0	0.963434969033	0.993503480278	0.879622021364	0.933100893441	0.980786007905
50	1	0.961291090996	0.996204933586	0.868845676458	0.92817679558	0.979700742697
50	2	0.960814673654	0.990995260664	0.870887130362	0.927067169142	0.978347394174
50	5	0.95807527394	0.990714948932	0.865369018654	0.92380952381	0.978088513052
50	3	0.957837065269	0.993776926759	0.858916011585	0.921438082557	0.978169178942
50	4	0.96093377799	0.991193737769	0.867294520548	0.925114155251	0.97936915802
50	6	0.961648404002	0.992540792541	0.874332648871	0.929694323144	0.980580549754
50	7	0.958551691282	0.991815117959	0.86156419908	0.922112802149	0.976318528648
50	9	0.961529299667	0.994821092279	0.871340206186	0.928995383601	0.982028636692
50	8	0.961529299667	0.989458552947	0.872781065089	0.927464630586	0.980817909607
100	0	0.963315864697	0.99212962963	0.880443714051	0.932956029604	0.980822013811
100	1	0.961886612673	0.996213913867	0.87091435664	0.9293598234	0.982158731951
100	2	0.961767508337	0.993827160494	0.871720116618	0.928777457289	0.979911831288
100	3	0.959266317294	0.991939307729	0.865535788167	0.924436588599	0.978829087574
100	4	0.961886612673	0.994602551521	0.86772260274	0.926840420668	0.981070290248
100	5	0.9596236303	0.994421199442	0.867396593674	0.926575698506	0.980397794491
100	6	0.962124821343	0.991183294664	0.877207392197	0.930718954248	0.981095705246
100	7	0.959742734636	0.993272465161	0.864491844417	0.924418604651	0.977875331132
100	8	0.961648404002	0.990403071017	0.87235841082	0.927640449438	0.981639772398
100	9	0.961291090996	0.996688741722	0.868865979381	0.928398325622	0.980666244235
150	0	0.963434969033	0.995342338146	0.87797863599	0.932984064615	0.981089215538
150	1	0.962958551691	0.996698113208	0.874224244932	0.931452501653	0.981651474548
150	2	0.961529299667	0.994291151284	0.870470637234	0.928270042194	0.980746936483
150	3	0.959266317294	0.991473235433	0.865949524204	0.924469964664	0.97960147788
150	4	0.962601238685	0.99269005848	0.872003424658	0.928441203282	0.981637746395
150	5	0.960219151977	0.993975903614	0.869829683698	0.92776816609	0.980824645191
150	6	0.962005717008	0.993470149254	0.874743326489	0.93033413409	0.981536558472
150	7	0.960576464983	0.996146435453	0.864910079465	0.92590105216	0.978236768398
200	0	0.963434969033	0.994881340158	0.878389482334	0.933013310059	0.981452203313
150	8	0.961648404002	0.990874159462	0.871935756551	0.927607913669	0.981627716588
150	9	0.961291090996	0.995283018868	0.870103092784	0.928492849285	0.981927563982
200	1	0.96272034302	0.996226415094	0.873810508895	0.931011681728	0.981518544806
200	2	0.962958551691	0.993389990557	0.876301541025	0.931179464483	0.980982972413
200	3	0.958909004288	0.990995260664	0.865122052131	0.923790589795	0.98015305673
200	4	0.962601238685	0.992210321324	0.872431506849	0.9284738041	0.981003958701
200	5	0.9596236303	0.994881340158	0.86699107867	0.926543878657	0.980702682964
200	6	0.961648404002	0.992540792541	0.874332648871	0.929694323144	0.981344654009
200	7	0.960100047642	0.994706448508	0.864491844417	0.925039158648	0.978253065983
200	9	0.961648404002	0.996224634261	0.870515463918	0.929137323944	0.98229280008
250	0	0.96248213435	0.993020009307	0.87674609696	0.931267728562	0.981733841858
